Action;Type;DoType;DoEntete;DE_No;DoDomaine;AR_Ref;Qte;Prix;Remise;Montant;Date;User;cbMarq;tables;cbCreateur
suppr_ligne;;1;BCA000001;4;0;ETK10197E;10.000000;17529.400000;.000000;17529.400000;2021-03-12 18:00:21;58;344047;F_DOCLIGNE;58  ;2021-03-12 00:00:00
suppr_ligne;Artstock;;;4;;ETK10197E;9970.000000;;;9366416.200000;2021-03-12 18:00:21;;41547;F_ARTSTOCK;58  ;NULL
suppr_ligne;Artstock;;;4;;ETK10197E;9980.000000;;;9375810.800000;2021-03-12 18:00:22;;41547;F_ARTSTOCK;58  ;NULL
ajout_ligne;;1;BCA000001;4;0;ETK10197E;10.;1752.94;0;1752.94;2021-03-12 18:07:54;58;344049;F_DOCLIGNE;58;2021-03-12
Ajout Règlement;;;;;;;;;;17529.40;2021-03-12 18:08:32;58;67834;F_ARTSTOCK;58;2021-03-12
ajout_ligne;Vente;6;FVA007847;4;0;ETK10197E;2.;1752.94;0;1752.94;2021-03-12 18:30:08;58;344050;F_DOCLIGNE;58;2021-03-12
ajout_ligne;Artstock;;;4;;ETK10197E;9980.000000;;;9375810.800000;2021-03-12 18:30:08;;41547;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10197E;9978.000000;;;9373931.880000;2021-03-12 18:30:08;;41547;F_ARTSTOCK;58  ;NULL
Ajout Règlement;;;;;;;;;;3505.88;2021-03-12 18:30:13;58;67835;F_ARTSTOCK;58;2021-03-12
ajout_ligne;Achat;16;FAA000803;4;1;ETK10198E;10.;631.91;0;631.91;2021-03-12 18:46:55;58;344051;F_DOCLIGNE;58;2021-03-12
ajout_ligne;Artstock;;;4;;ETK10198E;1.000000;;;631.910000;2021-03-12 18:46:55;;41546;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10198E;11.000000;;;6951.010000;2021-03-12 18:46:55;;41546;F_ARTSTOCK;58  ;NULL
Ajout Règlement;;;;;;;;;;7535.53;2021-03-12 20:02:20;58;67836;F_ARTSTOCK;58;2021-03-12
Ajout Règlement;;;;;;;;;;7535.53;2021-03-12 20:02:31;58;67836;F_ARTSTOCK;58;2021-03-12
ajout_ligne;Vente;6;FVA007845;4;0;ETK10198E;1.;1352.94;0;1352.94;2021-03-12 20:19:07;58;344052;F_DOCLIGNE;58;2021-03-12
ajout_ligne;Artstock;;;4;;ETK10198E;11.000000;;;6951.010000;2021-03-12 20:19:07;;41546;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10198E;10.000000;;;6319.100000;2021-03-12 20:19:07;;41546;F_ARTSTOCK;58  ;NULL
Ajout Règlement;;;;;;;;;;1352.94;2021-03-12 20:22:49;58;67837;F_ARTSTOCK;58;2021-03-12
ajout_ligne;;20;ME0000527;0;2;AMPOULECOMPACT ;2.00;0;0;0;2021-03-12 20:56:30;58;344053;F_DOCLIGNE;58;2021-03-12
ajout_ligne;Artstock;;;4;;AMPOULECOMPACT ;2.000000;;;5000.000000;2021-03-12 20:56:30;;50526;F_ARTSTOCK;58  ;NULL
Ajout Règlement;;;;;;;;;;34000.00;2021-03-13 07:56:25;58;67838;F_ARTSTOCK;58;2021-03-13
Ajout Règlement;;;;;;;;;;53000.00;2021-03-13 07:58:17;58;67839;F_ARTSTOCK;58;2021-03-13
Ajout Règlement;;;;;;;;;;53000.00;2021-03-13 08:02:56;58;67839;F_ARTSTOCK;58;2021-03-13
Ajout Règlement;;;;;;;;;;53000.00;2021-03-13 08:03:08;58;67839;F_ARTSTOCK;58;2021-03-13
Ajout Règlement;;;;;;;;;;53000.00;2021-03-13 08:07:54;58;67839;F_ARTSTOCK;58;2021-03-13
ajout_ligne;;1;BCA000003;4;0;ETK10197E;10.;1752.94;0;1752.94;2021-03-13 12:57:23;58;344056;F_DOCLIGNE;58;2021-03-13
suppr_ligne;;1;BCA000003;4;0;ETK10197E;10.000000;17529.400000;.000000;17529.400000;2021-03-13 12:57:39;58;344056;F_DOCLIGNE;58  ;2021-03-13 00:00:00
suppr_ligne;;1;BCA000003;4;0;ETK10197E;10.000000;17529.400000;.000000;17529.400000;2021-03-13 13:02:49;58;344054;F_DOCLIGNE;COLU;2021-03-13 00:00:00
suppr_ligne;;1;BCA000003;4;0;ETK10197E;1.000000;1752.940000;.000000;1752.940000;2021-03-13 13:02:56;58;344055;F_DOCLIGNE;COLU;2021-03-13 00:00:00
ajout_ligne;;1;BCA000003;4;0;ETK10197E;15.;1752.94;0;1752.94;2021-03-13 13:03:15;58;344057;F_DOCLIGNE;58;2021-03-13
modif_ligne;;1;BCA000003;4;0;ETK10197E;5.00;1752.94;0;8764.7000000000007;2021-03-13 13:03:23;58;344057;F_DOCLIGNE;58  ;2021-03-13 00:00:00
ajout_ligne;;44;TE000014;0;4;309101;2.00;0;0;0;2021-03-18 16:20:44;39;344058;F_DOCLIGNE;39;2021-03-18
ajout_ligne;Artstock;;;12;;309101;262.000000;;;221293.060000;2021-03-18 16:20:44;;34456;F_ARTSTOCK;COLU;NULL
ajout_ligne;Artstock;;;12;;309101;260.000000;;;219603.800000;2021-03-18 16:20:44;;34456;F_ARTSTOCK;39  ;NULL
ajout_ligne;;44;TRE000007;0;4;30910002;3.00;0;0;0;2021-03-18 16:25:18;39;509980;F_DOCLIGNE;39;2021-03-18
ajout_ligne;Artstock;;;12;;30910002;354.000000;;;216412.530000;2021-03-18 16:25:19;;39024;F_ARTSTOCK;COLU;NULL
ajout_ligne;Artstock;;;12;;30910002;351.000000;;;214578.540000;2021-03-18 16:25:19;;39024;F_ARTSTOCK;39  ;NULL
suppr;Artstock;;;12;;30910002;351.000000;;;214578.540000;2021-03-18 16:37:01;;39024;F_ARTSTOCK;39  ;NULL
suppr;Artstock;;;12;;30910002;354.000000;;;216412.530000;2021-03-18 16:37:02;;39024;F_ARTSTOCK;39  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-18 16:37:02;39;;F_DOCLIGNE;;
suppr_ligne;;44;TRE000007;12;4;30910002;3.000000;1834.000000;.000000;1834.000000;2021-03-18 16:37:02;39;509980;F_DOCLIGNE;39  ;2021-03-18 00:00:00
ajout_ligne;;44;TE000015;0;4;30910009;12.00;0;0;0;2021-03-22 23:33:03;58;344059;F_DOCLIGNE;58;2021-03-22
ajout_ligne;Artstock;;;4;;30910009;66.000000;;;50684.010000;2021-03-22 23:33:03;;34483;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910009;54.000000;;;41468.730000;2021-03-22 23:33:03;;34483;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910009;54.000000;;;41468.730000;2021-03-22 23:40:08;;34483;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910009;66.000000;;;50684.010000;2021-03-22 23:40:08;;34483;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-22 23:40:08;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000015;4;4;30910009;12.000000;9215.270000;.000000;9215.270000;2021-03-22 23:40:08;58;344059;F_DOCLIGNE;58  ;2021-03-22 00:00:00
ajout_ligne;;23;MT0007556;0;2;30910009;12.0;0;0;0;2021-03-22 23:40:08;58;344060;F_DOCLIGNE;58  ;2021-03-22
ajout_ligne;Artstock;;;4;;30910009;66.000000;;;50684.010000;2021-03-22 23:40:08;;34483;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910009;54.000000;;;41468.730000;2021-03-22 23:40:08;;34483;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007556;0;2;30910009;12.0;0;0;0;2021-03-22 23:40:08;58;344061;F_DOCLIGNE;58;2021-03-22
ajout_ligne;Artstock;;;1;;30910009;1400.000000;;;1068867.430000;2021-03-22 23:40:08;;32321;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910009;1412.000000;;;1078082.710000;2021-03-22 23:40:08;;32321;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007557;0;2;30910009;1;0;0;0;2021-03-22 23:40:08;58;344062;F_DOCLIGNE;58  ;2021-03-22
ajout_ligne;Artstock;;;1;;30910009;1412.000000;;;1078082.710000;2021-03-22 23:40:08;;32321;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910009;1411.000000;;;1077319.200000;2021-03-22 23:40:09;;32321;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007556;0;2;30910009;1;0;0;0;2021-03-22 23:40:09;58;344063;F_DOCLIGNE;58;2021-03-22
ajout_ligne;Artstock;;;1;;30910009;1411.000000;;;1077319.200000;2021-03-22 23:40:09;;32321;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910009;1412.000000;;;1078087.140000;2021-03-22 23:40:09;;32321;F_ARTSTOCK;58  ;NULL
ajout_ligne;;44;TE000016;0;4;30910004;12.00;0;0;0;2021-03-23 08:03:34;58;344064;F_DOCLIGNE;58;2021-03-23
ajout_ligne;Artstock;;;4;;30910004;57.000000;;;49875.000000;2021-03-23 08:03:34;;38928;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910004;45.000000;;;39375.000000;2021-03-23 08:03:34;;38928;F_ARTSTOCK;58  ;NULL
ajout_ligne;;44;TE000016;0;4;ETK10197E;13.00;0;0;0;2021-03-23 08:03:43;58;344065;F_DOCLIGNE;58;2021-03-23
ajout_ligne;Artstock;;;4;;ETK10197E;9978.000000;;;9373931.880000;2021-03-23 08:03:43;;41547;F_ARTSTOCK;COLU;NULL
ajout_ligne;Artstock;;;4;;ETK10197E;9965.000000;;;9361718.900000;2021-03-23 08:03:43;;41547;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910004;45.000000;;;39375.000000;2021-03-23 08:04:05;;38928;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910004;57.000000;;;49875.000000;2021-03-23 08:04:05;;38928;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-23 08:04:06;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000016;4;4;30910004;12.000000;10500.000000;.000000;10500.000000;2021-03-23 08:04:06;58;344064;F_DOCLIGNE;58  ;2021-03-23 00:00:00
ajout_ligne;;23;MT0007558;0;2;30910004;12.0;0;0;0;2021-03-23 08:04:06;58;344066;F_DOCLIGNE;58  ;2021-03-23
ajout_ligne;Artstock;;;4;;30910004;57.000000;;;49875.000000;2021-03-23 08:04:06;;38928;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910004;45.000000;;;39375.000000;2021-03-23 08:04:07;;38928;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007558;0;2;30910004;12.0;0;0;0;2021-03-23 08:04:08;58;344067;F_DOCLIGNE;58;2021-03-23
ajout_ligne;Artstock;;;1;;30910004;3480.000000;;;2624720.400000;2021-03-23 08:04:08;;38886;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910004;3492.000000;;;2635220.400000;2021-03-23 08:04:08;;38886;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10197E;9965.000000;;;9361718.900000;2021-03-23 08:04:08;;41547;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10197E;9978.000000;;;9373931.880000;2021-03-23 08:04:08;;41547;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-23 08:04:08;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000016;4;4;ETK10197E;13.000000;12212.980000;.000000;12212.980000;2021-03-23 08:04:08;58;344065;F_DOCLIGNE;58  ;2021-03-23 00:00:00
ajout_ligne;;23;MT0007558;0;2;ETK10197E;13.0;0;0;0;2021-03-23 08:04:09;58;344068;F_DOCLIGNE;58  ;2021-03-23
ajout_ligne;Artstock;;;4;;ETK10197E;9978.000000;;;9373931.880000;2021-03-23 08:04:09;;41547;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10197E;9965.000000;;;9361718.900000;2021-03-23 08:04:09;;41547;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007558;0;2;ETK10197E;13.0;0;0;0;2021-03-23 08:04:09;58;344069;F_DOCLIGNE;58;2021-03-23
ajout_ligne;Artstock;;;1;;ETK10197E;.000000;;;.000000;2021-03-23 08:04:09;;41417;F_ARTSTOCK;AND ;NULL
ajout_ligne;Artstock;;;1;;ETK10197E;13.000000;;;12212.980000;2021-03-23 08:04:09;;41417;F_ARTSTOCK;58  ;NULL
ajout_ligne;;44;TE000017;0;4;30910004;12.00;0;0;0;2021-03-23 08:05:10;58;344070;F_DOCLIGNE;58;2021-03-23
ajout_ligne;Artstock;;;7;;30910004;266.000000;;;208953.840000;2021-03-23 08:05:10;;38953;F_ARTSTOCK;COLU;NULL
ajout_ligne;Artstock;;;7;;30910004;254.000000;;;199527.360000;2021-03-23 08:05:10;;38953;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;7;;30910004;254.000000;;;199527.360000;2021-03-23 08:05:21;;38953;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;7;;30910004;266.000000;;;208953.840000;2021-03-23 08:05:21;;38953;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-23 08:05:21;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000017;7;4;30910004;12.000000;9426.490000;.000000;9426.490000;2021-03-23 08:05:21;58;344070;F_DOCLIGNE;58  ;2021-03-23 00:00:00
ajout_ligne;;23;MT0007559;0;2;30910004;12.0;0;0;0;2021-03-23 08:05:21;58;344071;F_DOCLIGNE;58  ;2021-03-23
ajout_ligne;Artstock;;;7;;30910004;266.000000;;;208953.840000;2021-03-23 08:05:21;;38953;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;7;;30910004;254.000000;;;199527.360000;2021-03-23 08:05:21;;38953;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007559;0;2;30910004;12.0;0;0;0;2021-03-23 08:05:21;58;344072;F_DOCLIGNE;58;2021-03-23
ajout_ligne;Artstock;;;1;;30910004;3492.000000;;;2635220.400000;2021-03-23 08:05:21;;38886;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910004;3504.000000;;;2644646.880000;2021-03-23 08:05:21;;38886;F_ARTSTOCK;58  ;NULL
ajout_ligne;;44;TE000018;0;4;30910009;12.00;0;0;0;2021-03-23 08:05:46;58;344073;F_DOCLIGNE;58;2021-03-23
ajout_ligne;Artstock;;;4;;30910009;54.000000;;;41468.730000;2021-03-23 08:05:46;;34483;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910009;42.000000;;;32253.450000;2021-03-23 08:05:46;;34483;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910009;42.000000;;;32253.450000;2021-03-23 08:06:00;;34483;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910009;54.000000;;;41468.730000;2021-03-23 08:06:00;;34483;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-23 08:06:00;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000018;4;4;30910009;12.000000;9215.270000;.000000;9215.270000;2021-03-23 08:06:00;58;344073;F_DOCLIGNE;58  ;2021-03-23 00:00:00
ajout_ligne;;23;MT0007560;0;2;30910009;12.0;0;0;0;2021-03-23 08:06:01;58;344074;F_DOCLIGNE;58  ;2021-03-23
